Internal ID,NAICS Code ID,Primary Name,NAICS Sector,NAICS Sub Sector,GICS Sector,GICS Industry Group,GICS Sub Industry,Supply Chain Tier,Contagion Score,material_id,material_name,hs_code,market_ticker,origin_country_1,o1_market_share,origin_country_2,o2_market_share,origin_country_3,o3_market_share,refining_country_1,r1_market_share,refining_country_2,r2_market_share,refining_country_3,r3_market_share,primary_transit_vehicle,cost_weight_metric,substitute_material_id,substitutability_index,search_tags
PC_32223,32223,Stationery Product Manufacturing,Manufacturing,Paper Manufacturing,Materials,Materials,Paper & Forest Products,2,3.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_322291,322291,Sanitary Paper Product Manufacturing ,Manufacturing,Paper Manufacturing,Materials,Materials,Paper & Forest Products,2,3.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_322299,322299,All Other Converted Paper Product Manufacturing ,Manufacturing,Paper Manufacturing,Materials,Materials,Paper & Forest Products,2,2.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_323111,323111,Commercial Printing (except Screen and Books) ,Manufacturing,Printing and Related Support Activities,Industrials,Capital Goods,Diversified Industrials,2,2.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_323113,323113,Commercial Screen Printing ,Manufacturing,Printing and Related Support Activities,Industrials,Capital Goods,Diversified Industrials,2,4.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_323117,323117,Books Printing ,Manufacturing,Printing and Related Support Activities,Industrials,Capital Goods,Diversified Industrials,2,4.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32312,32312,Support Activities for Printing,Manufacturing,Printing and Related Support Activities,Industrials,Capital Goods,Diversified Industrials,2,4.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32411,32411,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.5,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32411,32411,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.5,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32411,32411,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.5,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324121,324121,Asphalt Paving Mixture and Block Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,3.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324122,324122,Asphalt Shingle and Coating Materials Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324191,324191,Petroleum Lubricating Oil and Grease Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,2.1,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324191,324191,Petroleum Lubricating Oil and Grease Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,2.1,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324191,324191,Petroleum Lubricating Oil and Grease Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,2.1,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324199,324199,All Other Petroleum and Coal Products Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.6,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324199,324199,All Other Petroleum and Coal Products Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.6,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_324199,324199,All Other Petroleum and Coal Products Manufacturing ,Manufacturing,Petroleum and Coal Products Manufacturing,Energy,Energy,Oil & Gas Refining & Marketing,2,4.6,MAT_PLT_01,Platinum,711011,NYMEX: PL,South Africa,70%,Russia,10%,Zimbabwe,8%,South Africa,70%,UK,10%,Russia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32511,32511,Petrochemical Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,5.0,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32511,32511,Petrochemical Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,5.0,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32512,32512,Industrial Gas Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,4.8,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32512,32512,Industrial Gas Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,4.8,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32513,32513,Synthetic Dye and Pigment Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.8,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32513,32513,Synthetic Dye and Pigment Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.8,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32518,32518,Other Basic Inorganic Chemical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,3.6,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32518,32518,Other Basic Inorganic Chemical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,3.6,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325193,325193,Ethyl Alcohol Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.7,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325193,325193,Ethyl Alcohol Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.7,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325194,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,3.7,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325194,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,3.7,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325199,325199,All Other Basic Organic Chemical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.5,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325199,325199,All Other Basic Organic Chemical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,3,2.5,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325211,325211,Plastics Material and Resin Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.4,MAT_PLA_01,Polypropylene,390210,LME: PP,China,30%,USA,12%,Saudi Arabia,6%,China,30%,USA,12%,EU,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325211,325211,Plastics Material and Resin Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.4,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325211,325211,Plastics Material and Resin Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.4,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325212,325212,Synthetic Rubber Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.7,MAT_RUB_01,Natural Rubber,400122,SGX: TF,Thailand,35%,Indonesia,25%,Vietnam,8%,Thailand,35%,Indonesia,25%,Malaysia,10%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325212,325212,Synthetic Rubber Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.7,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325212,325212,Synthetic Rubber Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.7,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32522,32522,Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.3,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32522,32522,Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.3,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325311,325311,Nitrogenous Fertilizer Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.2,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325311,325311,Nitrogenous Fertilizer Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.2,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325312,325312,Phosphatic Fertilizer Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.5,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325312,325312,Phosphatic Fertilizer Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.5,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325314,325314,Fertilizer (Mixing Only) Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.0,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325314,325314,Fertilizer (Mixing Only) Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.0,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325315,325315,Compost Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.8,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325315,325315,Compost Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.8,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32532,32532,Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.9,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32532,32532,Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,4.9,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325411,325411,Medicinal and Botanical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.1,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325411,325411,Medicinal and Botanical Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.1,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325412,325412,Pharmaceutical Preparation Manufacturing ,Manufacturing,Chemical Manufacturing,Health Care,"Pharmaceuticals, Biotechnology",Pharmaceuticals,2,3.7,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325412,325412,Pharmaceutical Preparation Manufacturing ,Manufacturing,Chemical Manufacturing,Health Care,"Pharmaceuticals, Biotechnology",Pharmaceuticals,2,3.7,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325413,325413,In-Vitro Diagnostic Substance Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.7,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325413,325413,In-Vitro Diagnostic Substance Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.7,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325414,325414,Biological Product (except Diagnostic) Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.9,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325414,325414,Biological Product (except Diagnostic) Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.9,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32551,32551,Paint and Coating Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.8,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32551,32551,Paint and Coating Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.8,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32552,32552,Adhesive Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,5.0,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_32552,32552,Adhesive Manufacturing,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,5.0,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325611,325611,Soap and Other Detergent Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.2,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325611,325611,Soap and Other Detergent Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,2.2,MAT_NGS_01,Natural Gas,271121,NYMEX: NG,USA,24%,Russia,17%,Iran,6%,USA,24%,Russia,17%,Qatar,6%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_325612,325612,Polish and Other Sanitation Good Manufacturing ,Manufacturing,Chemical Manufacturing,Materials,Materials,Commodity Chemicals,2,3.4,MAT_CRD_01,Crude Oil,270900,NYMEX: CL,USA,20%,Saudi Arabia,12%,Russia,11%,USA,20%,China,18%,India,7%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
